county,qtr_calfresh_hh_ly,qtr_calfresh_hh_prev_qtr,qtr_calfresh_hh_curr_qtr,qtr_calfresh_pers_ly,qtr_calfresh_pers_prev_qtr,qtr_calfresh_pers_curr_qtr,qtr_medical_rcv_calfresh_ly,qtr_medical_rcv_calfresh_prev_qtr,qtr_medical_rcv_calfresh_curr_qtr,qtr_calfresh_rcv_medical_ly,qtr_calfresh_rcv_medical_prev_qtr,qtr_calfresh_rcv_medical_curr_qtr,qtr_pct_calfresh_rcv_medical_ly,qtr_pct_calfresh_rcv_medical_prev_qtr,qtr_pct_calfresh_rcv_medical_curr_qtr,qtr_timeliness_30d_ly,qtr_timeliness_30d_prev_qtr,qtr_timeliness_30d_curr_qtr,qtr_timeliness_exp_ly,qtr_timeliness_exp_prev_qtr,qtr_timeliness_exp_curr_qtr,qtr_active_err_rt_ly,qtr_active_err_rt_prev_qtr,qtr_active_err_rt_curr_qtr,qtr_30d_churn_reapps_ly,qtr_30d_churn_reapps_prev_qtr,qtr_30d_churn_reapps_curr_qtr,qtr_90d_churn_reapps_ly,qtr_90d_churn_reapps_prev_qtr,qtr_90d_churn_reapps_curr_qtr,qtr_30d_churn_recerts_ly,qtr_30d_churn_recerts_prev_qtr,qtr_30d_churn_recerts_curr_qtr,qtr_90d_churn_recerts_ly,qtr_90d_churn_recerts_prev_qtr,qtr_90d_churn_recerts_curr_qtr,ann_hh_2yr_prior,ann_hh_1yr_prior,ann_hh_yr_of_report,ann_pers_2yr_prior,ann_pers_1yr_prior,ann_pers_yr_of_report,ann_elderly_2yr_prior,ann_elderly_1yr_prior,ann_elderly_yr_of_report,ann_children_2yr_prior,ann_children_1yr_prior,ann_children_yr_of_report,ann_child_only_hh_2yr_prior,ann_child_only_hh_1yr_prior,ann_child_only_hh_yr_of_report,ann_child_only_pers_2yr_prior,ann_child_only_pers_1yr_prior,ann_child_only_pers_yr_of_report,ann_esl_2yr_prior,ann_esl_1yr_prior,ann_esl_yr_of_report,ann_tot_pop_2yr_prior,ann_tot_pop_1yr_prior,ann_tot_pop_yr_of_report,ann_elderly_over60_2yr_prior,ann_elderly_over60_1yr_prior,ann_elderly_over60_yr_of_report,ann_children_less18_2yr_prior,ann_children_less18_1yr_prior,ann_children_less18_yr_of_report,ann_tot_pop_greater5_2yr_prior,ann_tot_pop_greater5_1yr_prior,ann_tot_pop_greater5_yr_of_report,ann_tot_esl_greater5_2yr_prior,ann_tot_esl_greater5_1yr_prior,ann_tot_esl_greater5_yr_of_report,ann_medical_2yr_prior,ann_medical_1yr_prior,ann_medical_yr_of_report,ann_ssi_rcpt_2yr_prior,ann_ssi_rcpt_1yr_prior,ann_ssi_rcpt_yr_of_report,ann_unempl_pct_2yr_prior,ann_unempl_pct_1yr_prior,ann_unempl_pct_yr_of_report,ann_calfresh_eligibles_2yr_prior,ann_calfresh_eligibles_1yr_prior,ann_calfresh_eligibles_yr_of_report,ann_eligibles_excl_undocs_ssi_2yr_prior,ann_eligibles_excl_undocs_ssi_1yr_prior,ann_eligibles_excl_undocs_ssi_yr_of_report,year,month,quarter,fulldate,consortium,state_fiscal_year,ann_calfresh_hh_sfy_avg,ann_calfresh_hh_cy_avg,ann_calfresh_persons_sfy_avg,ann_calfresh_persons_cy_avg,ann_elderly,ann_children,ann_child_only_hh,ann_esl,ann_wic_calfresh_reachable,ann_calfresh_in_wic,ann_tot_pop,ann_elderly_over60,ann_children_under18,ann_tot_esl_over5,ann_tot_ssi_recipients,unemployment_pct,ann_calfresh_eligibles,federal_fiscal_year,mth_calfresh_hh,mth_calfresh_persons,mth_medical_enrollment,mth_timeliness_30d_pct,mth_timeliness_exp_pct,mth_negative_error_completed_cases,mth_negative_error_pct,mth_active_error_rate_pct,pri_est_frequency,calfresh_persons_cy_avg,calfresh_eligibles,five_yr_est_range,pri_us_census_est_pct,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,qtr_timeliness_exp_pct,qtr_30d_churn_reapps_pct,qtr_90d_churn_reapps_pct,qtr_30d_churn_recerts_pct,qtr_90d_churn_recerts_pct
San Bernardino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2014/15,,,,,,,,,,,,,,,,,,2015.0,178228.0,398523.0,840942.0,0.9998,\N,60.0,0.1,0.0505,,,,,,,,,,,,,
San Bernardino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.426168202387,363530.0,0.907015504069,,,,,
San Bernardino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9617,0.2136,0.296,0.2911,0.3233
San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,141303.0,289089.0,842963.0,0.9383,\N,24.0,0.5,0.0156,,,,,,,,,,,,,
San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.306043200106,263154.0,0.893261687922,,,,,
San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9829,0.1279,0.2168,0.0746,0.1182
San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,33614.0,51449.0,221558.0,0.9696,\N,6.0,0.833,0.0772,,,,,,,,,,,,,
San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.203333377333,46213.0,0.877523118698,,,,,
San Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.8941,0.1033,0.1935,0.0909,0.1348
San Joaquin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2014/15,,,,,,,,,,,,,,,,,,2015.0,53153.0,122470.0,287287.0,0.994,\N,16.0,0.063,0.0182,,,,,,,,,,,,,
San Joaquin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.407991193519,118601.0,0.951266071529,,,,,
San Joaquin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9026,0.1522,0.2287,0.2413,0.275
San Luis Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,9993.0,18578.0,59952.0,0.9805,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
San Luis Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.289270190633,17769.0,0.930168036434,,,,,
San Luis Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9324,0.0757,0.1596,0.0567,0.0994
San Mateo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,16200.0,31947.0,149966.0,0.9728,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
San Mateo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.192241643868,29442.0,0.915655905953,,,,,
San Mateo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9204,0.093,0.1871,0.0641,0.1125
Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,17403.0,37966.0,132295.0,0.9529,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.274125273814,37042.0,0.948068900207,,,,,
Santa Barbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9206,0.0856,0.1688,0.0568,0.1041
Santa Clara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,55523.0,111985.0,427997.0,0.9674,\N,7.0,0.571,0.0162,,,,,,,,,,,,,
Santa Clara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.240967752295,105047.0,0.933942050375,,,,,
Santa Clara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9728,0.0248,0.1151,0.01,0.0561
Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,13787.0,26274.0,75736.0,0.9704,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.317797595967,24588.0,0.92925170068,,,,,
Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9708,0.0138,0.0779,0.0064,0.0389
Shasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2014/15,,,,,,,,,,,,,,,,,,2015.0,13084.0,25180.0,64533.0,0.9669,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
Shasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.370234204793,24471.0,0.944899220017,,,,,
Shasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9786,0.1445,0.2231,0.3062,0.3391
Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2014/15,,,,,,,,,,,,,,,,,,2015.0,178.0,324.0,819.0,1.0,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.354066985646,296.0,0.89156626506,,,,,
Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9,0.0769,0.2692,0.2308,0.2308
Siskiyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2014/15,,,,,,,,,,,,,,,,,,2015.0,3279.0,7132.0,16905.0,0.9848,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
Siskiyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.399304347826,6888.0,0.958530475925,,,,,
Siskiyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.8605,0.122,0.1842,0.238,0.256
Solano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,22650.0,43830.0,116893.0,0.9451,\N,2.0,0.5,0.0219,,,,,,,,,,,,,
Solano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.342587049785,41205.0,0.923485510657,,,,,
Solano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9854,0.0125,0.1156,0.0035,0.0395
Sonoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,20098.0,36090.0,122660.0,0.9183,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
Sonoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.275886326392,34512.0,0.926670783771,,,,,
Sonoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.7561,0.1015,0.1889,0.0702,0.1207
Stanislaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2014/15,,,,,,,,,,,,,,,,,,2015.0,43265.0,92704.0,227832.0,0.9859,\N,12.0,0.167,0.0176,,,,,,,,,,,,,
Stanislaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.390230910477,90109.0,0.94124344538,,,,,
Stanislaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9182,0.1854,0.2796,0.2972,0.3435
Sutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2014/15,,,,,,,,,,,,,,,,,,2015.0,5646.0,13160.0,39941.0,0.9682,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
Sutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.310423572744,12642.0,0.956784984485,,,,,
Sutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9149,0.1803,0.2434,0.2601,0.2853
Tehama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2014/15,,,,,,,,,,,,,,,,,,2015.0,4754.0,10371.0,26881.0,0.9649,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
Tehama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.373442325159,10279.0,0.963264923625,,,,,
Tehama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9737,0.1384,0.211,0.2693,0.2935
Trinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2014/15,,,,,,,,,,,,,,,,,,2015.0,1004.0,1808.0,4939.0,0.9388,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
Trinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.346077260056,1738.0,0.934408602151,,,,,
Trinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.8361,0.102,0.1714,0.302,0.3429
Tulare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,52745.0,125269.0,241689.0,0.9853,\N,6.0,0.5,0.0398,,,,,,,,,,,,,
Tulare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.484873881534,119759.0,0.950913522999,,,,,
Tulare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9862,0.2063,0.3208,0.1753,0.2404
Tuolumne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2014/15,,,,,,,,,,,,,,,,,,2015.0,3126.0,5559.0,14250.0,0.9509,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
Tuolumne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.374991426024,5467.0,0.943888121547,,,,,
Tuolumne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,C-IV,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.7869,0.1407,0.2317,0.2199,0.253
Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,37080.0,75528.0,223446.0,0.9842,\N,8.0,0.5,0.0424,,,,,,,,,,,,,
Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2015.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,0.306894898646,69779.0,0.903498549824,,,,,
Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,201415.0,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,0.9545,0.1361,0.2359,0.1259,0.1906
Yolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,APR,2.0,2015-04-01,CalWIN,2014/15,,,,,,,,,,,,,,,,,,2015.0,10077.0,20591.0,55910.0,0.9536,\N,55.0,0.309,0.0397,,,,,,,,,,,,,
