county,fulldate,year,quarter,month,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,quarter,hispanic_pa,hispanic_na,hispanic_tot,asian_pac_islander_pa,asian_pac_islander_na,asian_pac_islander_tot,other_pa,other_na,other_tot,asian_pac_islander_other_pa,asian_pac_islander_other_na,asian_pac_islander_other_tot,asian_pac_islander_total_pa,asian_pac_islander_total_na,asian_pac_islander_total_tot
Fresno,2002-07-01,2002,3.0,JUL,128.0,66.0,194.0,,,,0.0,0.0,0.0,1101.0,574.0,1675.0,50.0,8.0,58.0,8.0,3.0,11.0,35.0,20.0,55.0,3.0,1.0,4.0,387.0,301.0,688.0,138.0,21.0,159.0,,,,,,,2285.0,1184.0,3469.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,54.0,,,,,,,2901.0,1543.0,4444.0,,,,,,,,,,,,,,,,,,,19798.0,10398.0,30196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,6.0,10275.0,5407.0,15682.0,4174.0,2178.0,6352.0,0.0,0.0,0.0,2435.0,1268.0,3703.0,4174.0,2178.0,6352.0
Fresno,2003-07-01,2003,3.0,JUL,109.0,64.0,173.0,,,,31.0,28.0,59.0,487.0,82.0,569.0,11.0,10.0,21.0,5.0,3.0,8.0,22.0,14.0,36.0,4.0,5.0,9.0,515.0,85.0,600.0,91.0,35.0,126.0,,,,,,,2563.0,1397.0,3960.0,,,,0.0,2.0,2.0,6.0,13.0,19.0,14.0,6.0,20.0,,,,,,,3018.0,2154.0,5172.0,,,,,,,,,,,,,,,,,,,20013.0,11179.0,31192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4006,6.0,10886.0,6789.0,17675.0,2908.0,589.0,3497.0,507.0,172.0,679.0,1744.0,320.0,2064.0,2908.0,589.0,3497.0
Fresno,2004-07-01,2004,3.0,JUL,105.0,90.0,195.0,,,,32.0,36.0,68.0,473.0,122.0,595.0,13.0,13.0,26.0,5.0,4.0,9.0,27.0,30.0,57.0,4.0,8.0,12.0,484.0,127.0,611.0,77.0,39.0,116.0,,,,,,,2706.0,2034.0,4740.0,,,,1.0,0.0,1.0,6.0,8.0,14.0,10.0,7.0,17.0,,,,,,,3275.0,2954.0,6229.0,,,,,,,,,,,,,,,,,,,20744.0,15519.0,36263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4008,6.0,11913.0,9563.0,21476.0,2718.0,842.0,3560.0,0.0,6.0,6.0,1613.0,478.0,2091.0,2718.0,842.0,3560.0
Fresno,2005-07-01,2005,3.0,JUL,74.0,172.0,246.0,,,,24.0,59.0,83.0,383.0,182.0,565.0,11.0,33.0,44.0,2.0,11.0,13.0,24.0,47.0,71.0,3.0,4.0,7.0,387.0,212.0,599.0,55.0,74.0,129.0,,,,,,,2324.0,3032.0,5356.0,,,,2.0,3.0,5.0,3.0,7.0,10.0,7.0,6.0,13.0,,,,,,,2667.0,4634.0,7301.0,,,,,,,,,,,,,,,,,,,14970.0,25360.0,40330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4010,6.0,7456.0,16099.0,23555.0,2425.0,1375.0,3800.0,0.0,1.0,1.0,1548.0,784.0,2332.0,2425.0,1375.0,3800.0
Fresno,2006-07-01,2006,3.0,JUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4012,6.0,,,,,,,,,,,,,,,
Fresno,2007-07-01,2007,3.0,JUL,124.0,352.0,476.0,1565.0,2311.0,3876.0,18.0,72.0,90.0,252.0,291.0,543.0,8.0,24.0,32.0,5.0,16.0,21.0,30.0,67.0,97.0,2.0,13.0,15.0,252.0,381.0,633.0,26.0,74.0,100.0,971.0,1365.0,2336.0,1.0,8.0,9.0,1769.0,3945.0,5714.0,53.0,135.0,188.0,25.0,56.0,81.0,2.0,9.0,11.0,1.0,17.0,18.0,25.0,51.0,76.0,0.0,2.0,2.0,2201.0,5340.0,7541.0,20.0,162.0,182.0,55.0,137.0,192.0,15.0,94.0,109.0,1.0,31.0,32.0,4.0,37.0,41.0,9146.0,17517.0,26663.0,14953.0,30061.0,45014.0,4.0,30.0,34.0,4.0,31.0,35.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,8.0,9.0,2.0,26.0,28.0,0.0,11.0,11.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,2.0,979.0,6384.0,7363.0,8.0,71.0,79.0,5.0,28.0,33.0,2.0,22.0,24.0,0.0,6.0,6.0,2.0,9.0,11.0,8211.0,11764.0,19975.0,9217.0,18382.0,27599.0,4014,6.0,,,,,,,,,,,,,,,
Fresno,2008-07-01,2008,3.0,JUL,191.0,367.0,558.0,1432.0,2643.0,4075.0,18.0,96.0,114.0,221.0,322.0,543.0,6.0,31.0,37.0,3.0,19.0,22.0,39.0,93.0,132.0,2.0,7.0,9.0,224.0,407.0,631.0,21.0,97.0,118.0,878.0,1554.0,2432.0,20.0,17.0,37.0,1877.0,4585.0,6462.0,68.0,171.0,239.0,17.0,52.0,69.0,7.0,6.0,13.0,4.0,17.0,21.0,39.0,95.0,134.0,1.0,1.0,2.0,2670.0,7641.0,10311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9781.0,22638.0,32419.0,16019.0,38045.0,54064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9781.0,22638.0,32419.0,9781.0,22638.0,32419.0,4016,6.0,,,,,,,,,,,,,,,
Fresno,2009-07-01,2009,3.0,JUL,227.0,543.0,770.0,1356.0,3397.0,4753.0,21.0,148.0,169.0,243.0,381.0,624.0,4.0,37.0,41.0,2.0,30.0,32.0,42.0,160.0,202.0,1.0,14.0,15.0,215.0,569.0,784.0,22.0,112.0,134.0,806.0,1946.0,2752.0,0.0,0.0,0.0,2002.0,6057.0,8059.0,78.0,119.0,197.0,20.0,62.0,82.0,3.0,8.0,11.0,5.0,29.0,34.0,50.0,20.0,70.0,0.0,0.0,0.0,2999.0,10476.0,13475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11176.0,28487.0,39663.0,17838.0,49079.0,66917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11176.0,28487.0,39663.0,11176.0,28487.0,39663.0,4018,6.0,,,,,,,,,,,,,,,
Fresno,2010-07-01,2010,3.0,JUL,221.0,698.0,919.0,1278.0,3987.0,5265.0,25.0,218.0,243.0,222.0,478.0,700.0,5.0,55.0,60.0,3.0,29.0,32.0,47.0,175.0,222.0,1.0,24.0,25.0,219.0,710.0,929.0,18.0,143.0,161.0,737.0,2151.0,2888.0,1.0,4.0,5.0,2001.0,7036.0,9037.0,67.0,259.0,326.0,25.0,77.0,102.0,2.0,11.0,13.0,4.0,28.0,32.0,36.0,142.0,178.0,0.0,1.0,1.0,3371.0,13207.0,16578.0,4.0,7.0,11.0,3.0,4.0,7.0,2.0,9.0,11.0,0.0,9.0,9.0,9.0,28.0,37.0,10935.0,34632.0,45567.0,17891.0,59876.0,77767.0,28.0,82.0,110.0,12.0,44.0,56.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,12.0,15.0,0.0,5.0,5.0,3.0,7.0,10.0,0.0,2.0,2.0,4.0,11.0,15.0,0.0,1.0,1.0,42.0,152.0,194.0,25.0,55.0,80.0,22.0,51.0,73.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,853.0,1241.0,2094.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,21.0,26.0,10809.0,34258.0,45067.0,11778.0,35856.0,47634.0,4020,6.0,,,,,,,,,,,,,,,
Fresno,2011-07-01,2011,3.0,JUL,208.0,788.0,996.0,1201.0,4500.0,5701.0,23.0,246.0,269.0,209.0,540.0,749.0,5.0,62.0,67.0,3.0,33.0,36.0,44.0,197.0,241.0,1.0,27.0,28.0,206.0,801.0,1007.0,17.0,161.0,178.0,692.0,2428.0,3120.0,1.0,5.0,6.0,1879.0,7942.0,9821.0,63.0,292.0,355.0,23.0,87.0,110.0,2.0,12.0,14.0,4.0,32.0,36.0,34.0,160.0,194.0,0.0,1.0,1.0,3166.0,14910.0,18076.0,4.0,8.0,12.0,3.0,5.0,8.0,2.0,10.0,12.0,0.0,10.0,10.0,9.0,32.0,41.0,10272.0,39095.0,49367.0,16807.0,67592.0,84399.0,26.0,93.0,119.0,12.0,49.0,61.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,14.0,17.0,0.0,6.0,6.0,3.0,8.0,11.0,0.0,2.0,2.0,4.0,11.0,15.0,0.0,1.0,1.0,39.0,172.0,211.0,24.0,62.0,86.0,21.0,58.0,79.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,801.0,1401.0,2202.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,24.0,29.0,10153.0,38674.0,48827.0,11064.0,40478.0,51542.0,4022,6.0,,,,,,,,,,,,,,,
Fresno,2012-07-01,2012,3.0,JUL,229.0,857.0,1086.0,1003.0,5087.0,6090.0,36.0,261.0,297.0,149.0,617.0,766.0,9.0,62.0,71.0,4.0,57.0,61.0,42.0,244.0,286.0,1.0,27.0,28.0,171.0,892.0,1063.0,12.0,186.0,198.0,517.0,2481.0,2998.0,62.0,260.0,322.0,1771.0,8084.0,9855.0,77.0,485.0,562.0,19.0,100.0,119.0,3.0,20.0,23.0,9.0,36.0,45.0,41.0,305.0,346.0,5.0,24.0,29.0,3172.0,17703.0,20875.0,4.0,76.0,80.0,5.0,52.0,57.0,20.0,130.0,150.0,5.0,33.0,38.0,37.0,285.0,322.0,9439.0,40296.0,49735.0,15762.0,73088.0,88850.0,24.0,147.0,171.0,12.0,83.0,95.0,0.0,2.0,2.0,2.0,3.0,5.0,0.0,4.0,4.0,0.0,3.0,3.0,4.0,21.0,25.0,0.0,2.0,2.0,3.0,23.0,26.0,0.0,3.0,3.0,2.0,10.0,12.0,1.0,12.0,13.0,48.0,132.0,180.0,19.0,111.0,130.0,14.0,64.0,78.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,39.0,42.0,1.0,5.0,6.0,925.0,2562.0,3487.0,2.0,9.0,11.0,2.0,4.0,6.0,6.0,7.0,13.0,1.0,4.0,5.0,17.0,93.0,110.0,9201.0,39598.0,48799.0,10257.0,42750.0,53007.0,4024,6.0,,,,,,,,,,,,,,,
Fresno,2013-07-01,2013,3.0,JUL,333.0,1073.0,1406.0,1103.0,6908.0,8011.0,54.0,339.0,393.0,181.0,779.0,960.0,12.0,93.0,105.0,10.0,63.0,73.0,73.0,337.0,410.0,3.0,38.0,41.0,177.0,1271.0,1448.0,20.0,225.0,245.0,573.0,3763.0,4336.0,0.0,0.0,0.0,2284.0,9088.0,11372.0,67.0,518.0,585.0,37.0,285.0,322.0,2.0,14.0,16.0,8.0,45.0,53.0,20.0,174.0,194.0,0.0,0.0,0.0,4293.0,23003.0,27296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7425.0,34683.0,42108.0,0.0,5.0,5.0,15505.0,75278.0,90783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7425.0,34683.0,42108.0,0.0,0.0,0.0,7425.0,34683.0,42108.0,4026,6.0,,,,,,,,,,,,,,,
Fresno,2014-07-01,2014,3.0,JUL,222.0,813.0,1035.0,851.0,5125.0,5976.0,28.0,313.0,341.0,137.0,631.0,768.0,11.0,88.0,99.0,5.0,59.0,64.0,44.0,295.0,339.0,1.0,37.0,38.0,153.0,1117.0,1270.0,16.0,181.0,197.0,456.0,2404.0,2860.0,0.0,0.0,0.0,1732.0,8287.0,10019.0,132.0,1178.0,1310.0,22.0,157.0,179.0,1.0,13.0,14.0,9.0,46.0,55.0,100.0,962.0,1062.0,0.0,0.0,0.0,3366.0,20927.0,24293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9048.0,42598.0,51646.0,1.0,5.0,6.0,15352.0,78933.0,94285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9048.0,42598.0,51646.0,0.0,0.0,0.0,9048.0,42598.0,51646.0,4028,6.0,,,,,,,,,,,,,,,
